url,price,lat,long,beds,area,furnished,available
https://www.kijiji.ca/v-house-for-sale/vancouver/1690-macdonald-place/1417351616,859000,49.7617258,-123.1418252,3,,,
https://www.kijiji.ca/v-house-rental/vancouver/west-16th-avenue-basement-1-bedroom-for-rent/1442395287,1500,49.258249,-123.1852235,1,,True,
https://www.kijiji.ca/v-house-for-sale/vancouver/4w2-8191-river-road-richmond-british-columbia/1442471640,169000,49.1725224,-123.1558376,1,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/51-3400-devonshire-avenue-coquitlam-british-columbia/1442474123,932000,49.3012774,-122.7554848,3,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/210-1775-w-11th-avenue-vancouver-british-columbia/1442474228,799000,49.2620718,-123.1453377,2,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/1716-nassau-drive-vancouver-british-columbia/1442469232,1158000,49.21779189999999,-123.0707048,5,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/ph6-1288-chesterfield-avenue-north-vancouver-british-columbia/1442472878,689000,49.3197933,-123.0751669,1,,,
https://www.kijiji.ca/v-house-for-sale/vancouver/6590-nanaimo-street-vancouver-british-columbia/1442473891,1499000,49.22388249999999,-123.0587654,5,,,
https://www.kijiji.ca/v-condo-for-sale/vancouver/604-5615-hampton-place-vancouver-british-columbia/1416779665,768000,49.2584046,-123.2331621,2,,,
https://www.kijiji.ca/v-apartments-condos/vancouver/bright-and-large-one-bedroom-with-city-view/1411248826,1975,49.2840517,-123.1413239,,,False,
https://www.kijiji.ca/v-apartments-condos/vancouver/city-view-one-bedroom-suite-english-bay/1411248833,1750,49.2840517,-123.1413239,,,False,
https://www.kijiji.ca/v-room-rental-roommate/vancouver/upper-home-for-rent-2600-a-month/1442432763,2600,49.2366653,-123.0331971,,,False,
https://www.kijiji.ca/v-house-for-sale/vancouver/house-on-acreage-with-very-large-shop-and-a-barn/1442427575,499000,50.325208,-125.9197229,4,,,
https://www.kijiji.ca/v-room-rental-roommate/vancouver/private-room/1442425287,400,49.285046,-123.11922,,,True,
https://www.kijiji.ca/v-house-rental/vancouver/3-bedrooms-2-bathrooms-main-floor/1442448289,2995,49.2686998,-123.0696656,3,,False,
https://www.kijiji.ca/v-room-rental-roommate/vancouver/looking-for-an-indian-male-to-share-1-bdrm-suite-vancouver-east/1442456276,550,49.24580839999999,-123.0651929,,,True,
https://www.kijiji.ca/v-room-rental-roommate/vancouver/female-house-furnished-with-private-washroom-avail-july-1/1442448615,720,49.2191288,-123.0824724,,,True,
https://www.kijiji.ca/v-house-rental/vancouver/looking-for-an-indian-male-to-share-1-bdrm-suite-vancouver-east/1442456190,550,49.24580839999999,-123.0651929,1,,True,
https://www.kijiji.ca/v-condo-for-sale/vancouver/waterfront-osoyoos-apt/1442456233,199900,49.0151659,-119.4641391,1,,,
https://www.kijiji.ca/v-apartments-condos/vancouver/large-2-bedroom-basement-suite-in-kits/1430276389,1900,49.2581563,-123.177613,2,,False,
https://www.kijiji.ca/v-apartments-condos/vancouver/river-district-2br-2bath-den-brand-new-highrise-condo-for-rent/1442466917,2400,49.2061939,-123.0295676,2,,False,
https://www.kijiji.ca/v-house-rental/vancouver/nice-top-floor-suite-in-westside-house-walk-to-childrens-hosp/1442462338,1800,49.24144039999999,-123.1278087,1,,True,
https://www.kijiji.ca/v-apartments-condos/vancouver/furnished-2-bedroom-suite-all-utilities-included/1442468033,3200,49.2573059,-123.0877597,2,,True,
